"Path Profile X=[1385,1522] Y=773 W=35   - Red","AD\jneylon 12/7/2023 1:48:34 PM"
x / mm,y / cGy
x1,y1
0.0,0.0
0.2,0.0
0.3,0.0
0.5,0.0
0.7,0.0
0.8,429.5
1.0,415.7
1.2,408.9
1.4,403.7
1.5,388.8
1.7,376.5
1.9,369.9
2.0,359.7
2.2,348.9
2.4,347.0
2.5,338.4
2.7,333.4
2.9,322.2
3.0,320.8
3.2,314.2
3.4,308.4
3.6,299.9
3.7,296.3
3.9,294.9
4.1,288.3
4.2,282.3
4.4,275.4
4.6,276.4
4.7,269.4
4.9,263.5
5.1,258.8
5.2,255.9
5.4,251.9
5.6,248.3
5.8,244.9
5.9,242.1
6.1,235.7
6.3,237.0
6.4,230.0
6.6,225.4
6.8,221.9
6.9,221.8
7.1,219.4
7.3,219.1
7.5,214.4
7.6,211.8
7.8,209.2
8.0,205.1
8.1,201.1
8.3,198.5
8.5,198.8
8.6,195.0
8.8,192.5
9.0,189.9
9.1,187.1
9.3,182.2
9.5,183.0
9.7,179.0
9.8,177.2
10.0,175.4
10.2,174.2
10.3,173.5
10.5,168.5
10.7,168.8
10.8,166.8
11.0,164.7
11.2,162.6
11.3,162.4
11.5,159.3
11.7,159.1
11.9,157.2
12.0,154.7
12.2,153.8
12.4,152.2
12.5,151.5
12.7,149.7
12.9,149.1
13.0,146.5
13.2,145.1
13.4,142.7
13.5,142.9
13.7,139.8
13.9,138.7
14.1,137.4
14.2,137.2
14.4,134.5
14.6,132.8
14.7,130.0
14.9,132.2
15.1,129.6
15.2,128.4
15.4,126.4
15.6,127.1
15.7,123.0
15.9,123.5
16.1,122.5
16.3,120.8
16.4,121.3
16.6,119.8
16.8,118.3
16.9,116.2
17.1,116.0
17.3,112.9
17.4,114.5
17.6,110.9
17.8,112.6
17.9,110.8
18.1,110.4
18.3,110.0
18.5,108.8
18.6,107.3
18.8,107.6
19.0,105.5
19.1,104.7
19.3,101.6
19.5,103.8
19.6,101.7
19.8,100.3
20.0,100.2
20.2,99.6
20.3,98.6
20.5,99.2
20.7,97.9
20.8,98.4
21.0,95.5
21.2,95.9
21.3,95.3
21.5,96.1
21.7,93.4
21.8,94.2
22.0,92.2
22.2,91.3
22.4,89.5
22.5,90.5
22.7,89.6
22.9,89.9
23.0,86.9
23.2,89.4

