"Path Profile X=[68,414] Y=670 W=48   - Red","AD\jneylon 12/6/2023 3:43:59 PM"
x / mm,y / cGy
x1,y1
0.0,14.6
0.2,15.0
0.3,15.9
0.5,17.1
0.7,16.2
0.8,17.9
1.0,17.4
1.2,17.1
1.4,17.5
1.5,17.5
1.7,19.3
1.9,19.2
2.0,19.5
2.2,19.2
2.4,19.6
2.5,21.2
2.7,19.7
2.9,21.0
3.0,19.6
3.2,21.9
3.4,21.3
3.6,20.6
3.7,23.2
3.9,22.7
4.1,24.8
4.2,24.0
4.4,24.5
4.6,25.4
4.7,23.9
4.9,25.2
5.1,25.2
5.2,25.9
5.4,27.6
5.6,27.8
5.8,29.0
5.9,28.9
6.1,31.0
6.3,31.3
6.4,32.0
6.6,34.9
6.8,35.6
6.9,38.0
7.1,39.1
7.3,39.7
7.5,45.3
7.6,46.2
7.8,50.9
8.0,52.9
8.1,59.5
8.3,65.0
8.5,69.6
8.6,77.3
8.8,85.2
9.0,92.4
9.1,98.3
9.3,107.4
9.5,117.1
9.7,128.3
9.8,139.4
10.0,149.9
10.2,163.4
10.3,172.1
10.5,178.7
10.7,184.4
10.8,188.4
11.0,193.8
11.2,195.8
11.3,199.2
11.5,202.5
11.7,205.9
11.9,208.6
12.0,211.2
12.2,213.3
12.4,218.3
12.5,221.9
12.7,225.7
12.9,226.0
13.0,231.0
13.2,231.8
13.4,234.9
13.5,236.4
13.7,238.7
13.9,241.9
14.1,243.5
14.2,250.2
14.4,249.3
14.6,252.6
14.7,251.5
14.9,254.5
15.1,257.3
15.2,257.7
15.4,260.2
15.6,261.5
15.7,265.3
15.9,265.9
16.1,266.1
16.3,268.5
16.4,268.2
16.6,269.8
16.8,271.9
16.9,272.2
17.1,276.0
17.3,275.4
17.4,276.1
17.6,279.2
17.8,278.4
17.9,282.4
18.1,280.6
18.3,284.7
18.5,283.1
18.6,287.2
18.8,284.0
19.0,288.7
19.1,287.4
19.3,286.7
19.5,289.3
19.6,286.8
19.8,289.4
20.0,289.5
20.2,292.2
20.3,291.6
20.5,291.2
20.7,291.8
20.8,293.1
21.0,288.7
21.2,289.4
21.3,289.8
21.5,290.4
21.7,289.7
21.8,287.9
22.0,289.1
22.2,288.1
22.4,290.0
22.5,284.4
22.7,284.1
22.9,282.3
23.0,281.1
23.2,280.8
23.4,278.3
23.5,278.2
23.7,276.4
23.9,277.6
24.0,274.8
24.2,272.8
24.4,267.8
24.6,269.2
24.7,266.9
24.9,264.3
25.1,261.2
25.2,260.1
25.4,262.7
25.6,261.3
25.7,260.3
25.9,261.6
26.1,261.5
26.2,261.5
26.4,261.2
26.6,260.3
26.8,260.3
26.9,260.1
27.1,258.4
27.3,256.4
27.4,255.0
27.6,259.0
27.8,256.6
27.9,255.6
28.1,256.6
28.3,258.6
28.4,256.3
28.6,257.0
28.8,257.9
29.0,258.0
29.1,259.8
29.3,257.3
29.5,255.3
29.6,255.1
29.8,257.7
30.0,256.0
30.1,258.2
30.3,260.0
30.5,264.1
30.6,267.0
30.8,267.9
31.0,270.4
31.2,272.6
31.3,273.3
31.5,276.5
31.7,279.1
31.8,280.0
32.0,278.9
32.2,280.5
32.3,281.8
32.5,286.4
32.7,284.6
32.9,286.5
33.0,284.6
33.2,286.3
33.4,287.7
33.5,288.3
33.7,290.4
33.9,289.7
34.0,290.0
34.2,291.2
34.4,293.1
34.5,291.3
34.7,289.4
34.9,289.3
35.1,288.9
35.2,289.5
35.4,289.9
35.6,288.7
35.7,290.4
35.9,288.9
36.1,290.0
36.2,287.4
36.4,289.2
36.6,286.1
36.7,290.2
36.9,283.8
37.1,284.9
37.3,283.9
37.4,280.0
37.6,284.1
37.8,280.4
37.9,279.2
38.1,279.7
38.3,275.1
38.4,272.9
38.6,274.9
38.8,273.5
38.9,270.9
39.1,267.7
39.3,269.9
39.5,268.1
39.6,263.7
39.8,264.1
40.0,261.4
40.1,255.8
40.3,255.6
40.5,253.8
40.6,251.9
40.8,247.6
41.0,247.4
41.1,245.7
41.3,241.7
41.5,239.6
41.7,238.3
41.8,234.7
42.0,232.2
42.2,229.8
42.3,225.6
42.5,224.7
42.7,221.9
42.8,219.3
43.0,215.2
43.2,215.6
43.3,211.4
43.5,210.1
43.7,203.7
43.9,202.5
44.0,197.7
44.2,196.5
44.4,191.4
44.5,185.3
44.7,175.3
44.9,167.5
45.0,157.5
45.2,147.0
45.4,133.4
45.6,122.5
45.7,112.3
45.9,101.5
46.1,92.9
46.2,85.0
46.4,78.0
46.6,72.1
46.7,66.2
46.9,59.8
47.1,55.0
47.2,49.9
47.4,46.9
47.6,44.7
47.8,41.4
47.9,39.2
48.1,37.8
48.3,37.6
48.4,35.4
48.6,36.2
48.8,32.8
48.9,32.8
49.1,31.5
49.3,31.3
49.4,30.8
49.6,29.7
49.8,28.6
50.0,28.9
50.1,28.5
50.3,27.2
50.5,27.3
50.6,27.4
50.8,26.1
51.0,26.9
51.1,25.3
51.3,24.9
51.5,25.5
51.6,22.2
51.8,23.7
52.0,23.3
52.2,24.2
52.3,23.9
52.5,23.0
52.7,23.0
52.8,20.6
53.0,22.2
53.2,21.7
53.3,21.9
53.5,20.9
53.7,21.9
53.8,20.6
54.0,20.3
54.2,19.3
54.4,21.2
54.5,19.8
54.7,19.0
54.9,19.9
55.0,19.5
55.2,20.2
55.4,20.1
55.5,19.2
55.7,19.4
55.9,18.3
56.0,19.7
56.2,18.7
56.4,18.5
56.6,18.8
56.7,18.4
56.9,19.1
57.1,16.7
57.2,16.7
57.4,17.5
57.6,17.3
57.7,17.3
57.9,17.4
58.1,18.1
58.3,16.1
58.4,16.1

